E_COORD;N_COORD;AS18_4
2623400;1168500;4
2623400;1168900;4
2623400;1169800;4
2621900;1159800;1
2621900;1161200;3
2621900;1161300;3
2621900;1161400;3
2621900;1161600;3
2621900;1162800;3
2621900;1164200;2
2621900;1164600;2
2621900;1164700;2
2621900;1165100;3
2621900;1165200;4
2621900;1165300;3
2622000;1150000;4
2622000;1150800;4
2622000;1151900;4
2622000;1152300;4
2622000;1152800;4
2622000;1153200;4
2622000;1153300;4
2622000;1154000;4
2622000;1154500;4
2622000;1154700;4
2624800;1177900;2
2624800;1178000;2
2624800;1178200;3
2624800;1178400;2
2624800;1178500;2
2624800;1178800;3
2624800;1178900;3
2624800;1179400;2
2624800;1179800;3
2624800;1179900;3
2624900;1167200;4
2624900;1167500;4
2624900;1167700;4
2624900;1168200;4
2624900;1168300;4
2624900;1169100;4
2624900;1169800;4
2624900;1170300;3
2624900;1170800;3
2624900;1171900;3
2624900;1172100;3
2624900;1172400;3
2624900;1172500;4
2623200;1169400;4
2623200;1169500;4
2623200;1169900;4
2623200;1170500;4
2623200;1170900;4
2623200;1171100;4
2623200;1171400;4
2623200;1171600;2
2623200;1171800;2
2623200;1172900;3
2623200;1173700;3
2623200;1174300;2
2623200;1174500;2
2623200;1174700;2
2623200;1174900;2
2623400;1170100;4
2623500;1150100;4
2623500;1150200;4
2623500;1150400;4
2623500;1150700;4
2623500;1151200;4
2623500;1151300;2
2623500;1152000;4
2623500;1152100;4
2623500;1152400;4
2623500;1152500;4
2623500;1153400;2
2623500;1153900;4
2623500;1154700;2
2623500;1155300;3
2623500;1155400;2
2623500;1155800;4
2623500;1156000;2
2623500;1156200;3
2623500;1156300;3
2623500;1156400;3
2623500;1157300;3
2623500;1158700;2
2623500;1159000;2
2623500;1159700;4
2623500;1159800;2
2623500;1160000;4
2623500;1160300;3
2623500;1160600;4
2623000;1178200;3
2623000;1178300;3
2623000;1178400;2
2623000;1178500;3
2623000;1178600;3
2623000;1178700;3
2623000;1178900;3
2623000;1179100;3
2624900;1173800;2
2624900;1173900;3
2624900;1174200;3
2624900;1174400;3
2624900;1174600;3
2624900;1174900;4
2624900;1175400;4
2624900;1175500;4
2624900;1175700;3
2624900;1175900;3
2624900;1176100;3
2624900;1176400;2
2624900;1176900;2
2624900;1177300;3
2625000;1157800;3
2625000;1158100;2
2625000;1158500;4
2625000;1158700;2
2625000;1158900;2
2625000;1159000;2
2625000;1159400;2
2625000;1159500;2
2625000;1159800;4
2625000;1159900;4
2625000;1160000;4
2625000;1160100;4
2625000;1160200;2
2625000;1160400;4
2625000;1161800;3
2625000;1162500;3
2625000;1163500;3
2625000;1164600;3
2625000;1165400;3
2625000;1165900;3
2625000;1166200;3
2625000;1166600;3
2625000;1166900;2
2625000;1167000;2
2623200;1175000;2
2623200;1175100;2
2623200;1175500;2
2623200;1176200;2
2623200;1176500;3
2623200;1176800;3
2623200;1177700;3
2623200;1178800;3
2623200;1179000;3
2623200;1179100;3
2623300;1159300;3
2623300;1159500;3
2623300;1159700;4
2623300;1160200;4
2623300;1160400;3
2623300;1160600;2
2623300;1160700;3
2623300;1161500;3
2623300;1161700;3
2623300;1161900;2
2623300;1162600;2
2623300;1163100;3
2623300;1163400;3
2623300;1164100;3
2623300;1164300;2
2623300;1164700;3
2623300;1165300;3
2623300;1165500;3
2623300;1166000;3
2623300;1166900;1
2623300;1167500;2
2623300;1167800;3
2623300;1168000;4
2623300;1168100;4
2623300;1168800;4
2623300;1169400;4
2623600;1150500;4
2626000;1173400;2
2626000;1174900;2
2626000;1175000;2
2626000;1175300;3
2626000;1175500;3
2626000;1175600;3
2626000;1176200;4
2626000;1176700;4
2626000;1178100;3
2626000;1178200;4
2623000;1179200;3
2623000;1179300;3
2623000;1179400;3
2623000;1179700;3
2623000;1179900;3
2623000;1180000;2
2623100;1168900;4
2623100;1169000;4
2623100;1170200;4
2623100;1170400;4
2623100;1170800;4
2623100;1170900;4
2623100;1171400;4
2623100;1171900;1
2623100;1172000;2
2623100;1172200;3
2623100;1172300;3
2623100;1172700;3
2623100;1173400;3
2623100;1174000;3
2623100;1174300;2
2625000;1167100;1
2623400;1150100;4
2623400;1150200;4
2623400;1150500;4
2623400;1150800;4
2623400;1150900;2
2623400;1151800;4
2623400;1152200;4
2623400;1153500;2
2623400;1153700;2
2623400;1153900;2
2623400;1154100;4
2623400;1154900;2
2623400;1155000;3
2623400;1155500;2
2623400;1155900;4
2623400;1156300;3
2623400;1157200;3
2623400;1157400;3
2623400;1157900;3
2623400;1158100;3
2623400;1158400;3
2623400;1159000;3
2621600;1175900;2
2621600;1176300;1
2621600;1176700;2
2621600;1177100;3
2621600;1177300;3
2621600;1177400;3
2621600;1177500;3
2621600;1177900;3
2621600;1178400;4
2621600;1179200;2
2626000;1178300;3
2626000;1178600;2
2626000;1179100;2
2626000;1179800;3
2626000;1179900;2
2626100;1162800;2
2626100;1163000;2
2626100;1163200;3
2626100;1163900;3
2626100;1164700;3
2626100;1166000;3
2626100;1166400;3
2626100;1166600;3
2626100;1167000;1
2626100;1167200;1
2626100;1167800;4
2626100;1168500;4
2626100;1169200;4
2626100;1169400;4
2626100;1171000;1
2626100;1171500;2
2626100;1171700;3
2626100;1172300;3
2626100;1172800;3
2626200;1151900;4
2626200;1152000;4
2626200;1152400;4
2626200;1152600;2
2626200;1153300;2
2626200;1153700;4
2626200;1153800;4
2624700;1176400;2
2624700;1176900;2
2624700;1177000;3
2624700;1177200;3
2624700;1177500;2
2624700;1177600;3
2624700;1177900;3
2624700;1178100;3
2624700;1178400;3
2624700;1178800;3
2624700;1179300;1
2624700;1179800;3
2624800;1166800;2
2624800;1167000;3
2624800;1167300;4
2623100;1174400;2
2623100;1174500;2
2623100;1174700;1
2623100;1174900;2
2623100;1175000;2
2623100;1175100;2
2623100;1175400;2
2623100;1175600;2
2623100;1175700;3
2623100;1175800;2
2623100;1175900;3
2623100;1176100;2
2623100;1176500;3
2623100;1176600;3
2623100;1177300;3
2623100;1178100;3
2623200;1158500;3
2623200;1158700;3
2623200;1159100;3
2623200;1159200;3
2623200;1159300;3
2623200;1159800;3
2623200;1160200;3
2623200;1160500;2
2623200;1161300;3
2623200;1161500;3
2623200;1162000;3
2623200;1162300;2
2623200;1162400;2
2623200;1162600;2
2623200;1162800;3
2623200;1163100;3
2623200;1163400;4
2623200;1163900;1
2623200;1164300;3
2623200;1164700;3
2623200;1165200;3
2623200;1165300;2
2621700;1164800;2
2621700;1165200;3
2621700;1165300;3
2621700;1165500;3
2621700;1165700;3
2621700;1167500;2
2621700;1167700;2
2621700;1168000;1
2621700;1168200;2
2621700;1168300;2
2621700;1168600;4
2621700;1169600;4
2621700;1169900;4
2621700;1170400;4
2621700;1170600;4
2621700;1170700;4
2621700;1170800;4
2621700;1171200;4
2621700;1173300;3
2621700;1173500;1
2621700;1173800;1
2621700;1174500;2
2621700;1174800;2
2621700;1174900;2
2621700;1175000;2
2626200;1154000;3
2626200;1154800;4
2626200;1155000;2
2626200;1155200;3
2626200;1155500;4
2626200;1156000;4
2626200;1156100;4
2626200;1156400;4
2626200;1156800;4
2626200;1156900;2
2626200;1157200;2
2626200;1157300;3
2626200;1157800;3
2626200;1158600;4
2626200;1159100;2
2626200;1159500;4
2626200;1159600;2
2626200;1159900;2
2626200;1160200;2
2626200;1161400;2
2626200;1161600;2
2626200;1161700;2
2626200;1161800;4
2626200;1162100;4
2626200;1162300;3
2624800;1168600;4
2624800;1168800;4
2624800;1169800;4
2624800;1169900;4
2624800;1171100;3
2624800;1171200;1
2624800;1171300;2
2624800;1172000;3
2624800;1172100;3
2624800;1172300;3
2624800;1172400;3
2624800;1172900;3
2624800;1173000;3
2624800;1173500;2
2624800;1173800;2
2624800;1174600;4
2624800;1174800;4
2624800;1175000;3
2624800;1175400;4
2624800;1175700;3
2624800;1175800;3
2624800;1176300;2
2624800;1176400;2
2624900;1157400;3
2624900;1158000;2
2624900;1158700;3
2624900;1158900;3
2624900;1159000;2
2624900;1159300;2
2624900;1159700;2
2624900;1160700;4
2624900;1160900;4
2624900;1162200;2
2624900;1162500;3
2624900;1162700;3
2624900;1163000;3
2624900;1163200;3
2624900;1163800;3
2623200;1165400;2
2623200;1165500;3
2623200;1165900;2
2623200;1166500;2
2623200;1166600;2
2623200;1167600;1
2623200;1168100;4
2623200;1168200;4
2623200;1168300;4
2623200;1168600;4
2623300;1150100;4
2623300;1150300;2
2623300;1150900;2
2623300;1151200;2
2623300;1151400;4
2623300;1151600;4
2623300;1151800;4
2623300;1152200;4
2623300;1153000;2
2623300;1153200;2
2623300;1153300;2
2623300;1153500;2
2623300;1153700;2
2623300;1153900;2
2623300;1154000;2
2623300;1154200;2
2623300;1154500;2
2623300;1154600;2
2623300;1154800;3
2623300;1154900;3
2623300;1155000;2
2623300;1155400;3
2623300;1155600;4
2623300;1155700;4
2623300;1155900;4
2623300;1156100;2
2621500;1174400;2
2621500;1174900;3
2621500;1175100;2
2621500;1176400;2
2621500;1176800;3
2621500;1176900;3
2621500;1177100;3
2621500;1177600;3
2621500;1178700;3
2621500;1178900;2
2621500;1179000;2
2621500;1179200;2
2621500;1179400;3
2621500;1180000;3
2621600;1164500;2
2621600;1165100;2
2621600;1165200;3
2621600;1165400;2
2621600;1166500;1
2621600;1167500;1
2621600;1167600;2
2621600;1167700;2
2621600;1168200;2
2621600;1168700;4
2621600;1168900;4
2621600;1169100;4
2621600;1169500;4
2621600;1169800;4
2621600;1171200;4
2621600;1171300;4
2621600;1171900;4
2621700;1175200;1
2621800;1154600;4
2621800;1155300;4
2621800;1155500;3
2621800;1155800;3
2621800;1156200;3
2621800;1156300;3
2621800;1156600;2
2621800;1156700;1
2621800;1156800;2
2621800;1156900;3
2621800;1157600;3
2621800;1158000;2
2621800;1158200;2
2621800;1158600;2
2621800;1158900;2
2621800;1160100;2
2621800;1160600;2
2621800;1161200;3
2621800;1161300;3
2621800;1161400;3
2621800;1161600;3
2621800;1162100;3
2621800;1162500;3
2621800;1163100;3
2621800;1163400;2
2621800;1164000;3
2621800;1164100;3
2621800;1164700;2
2621800;1165000;3
2622900;1178000;3
2622900;1179100;3
2622900;1179500;3
2622900;1179600;3
2624900;1164000;3
2624900;1164200;3
2624900;1164300;3
2624900;1164500;3
2624900;1164600;3
2624900;1164900;4
2624900;1165000;3
2624900;1165300;3
2624900;1165400;3
2624900;1165800;3
2624900;1166000;3
2624900;1166700;3
2625000;1150600;4
2625000;1151100;4
2625000;1151500;4
2625000;1151600;4
2625000;1151700;4
2625000;1152400;4
2625000;1153600;2
2625000;1154000;2
2625000;1155800;3
2625000;1156400;3
2625000;1156800;3
2621400;1173700;2
2623300;1156700;3
2623300;1156800;3
2623300;1156900;3
2623300;1157400;4
2623300;1158200;3
2623300;1158500;1
2623300;1158900;2
2621600;1172700;4
2621600;1172900;4
2621600;1173100;2
2621600;1173400;2
2621600;1173600;1
2621600;1174200;2
2621600;1174600;2
2621700;1154400;4
2621700;1154500;4
2621700;1155100;4
2621700;1155500;4
2621700;1155800;4
2621700;1155900;3
2621700;1156100;3
2621700;1157000;3
2621700;1157600;3
2621700;1157800;2
2621700;1157900;2
2621700;1158100;3
2621700;1158500;3
2621700;1158800;2
2621700;1159300;2
2621700;1159500;4
2621700;1160700;2
2621700;1161200;3
2621700;1161700;3
2621700;1161900;3
2621700;1162000;3
2621700;1162300;3
2621700;1162600;3
2621700;1162900;3
2621700;1163600;4
2621700;1163700;3
2621700;1163800;2
2621700;1163900;2
2621700;1164200;2
2625900;1173100;2
2625900;1173600;4
2625900;1174500;3
2625900;1174900;2
2625900;1175000;2
2625900;1175700;2
2625900;1176300;4
2625900;1176600;4
2625900;1176700;4
2625900;1177100;2
2625900;1177500;3
2625900;1178000;3
2625900;1178100;3
2625900;1178200;4
2625900;1178300;3
2625900;1178600;2
2625900;1179500;3
2625900;1179700;3
2625900;1179800;3
2625900;1179900;3
2626000;1162800;3
2626000;1163000;3
2626000;1163200;3
2626000;1163600;3
2626000;1163900;3
2626000;1164200;3
2621900;1150200;4
2621900;1150300;4
2621900;1150400;3
2621900;1150800;4
2621900;1150900;4
2621900;1152200;4
2621900;1152600;4
2621900;1152700;4
2621900;1153100;4
2621900;1153400;4
2621900;1154300;2
2625100;1169200;4
2625100;1169300;4
2625100;1169900;4
2625100;1170200;3
2625100;1170300;1
2625100;1170400;3
2625100;1170800;3
2625100;1170900;3
2625100;1171000;2
2625100;1171400;2
2625100;1172200;3
2625100;1172300;3
2625100;1172500;3
2622900;1179700;3
2622900;1179800;3
2623000;1167900;2
2623000;1168100;4
2623000;1168700;4
2623000;1169600;4
2623000;1170100;4
2623000;1170200;4
2623000;1170400;4
2623000;1171000;4
2623000;1171800;1
2623000;1172500;3
2623000;1172800;3
2623000;1173100;3
2623000;1173200;3
2623000;1173700;3
2623000;1174100;2
2621400;1174000;1
2621400;1174400;2
2621400;1174800;3
2621400;1174900;2
2621400;1175100;2
2621400;1175300;4
2621400;1175800;2
2621400;1176600;3
2621400;1176700;2
2621400;1178200;3
2621400;1178300;3
2621400;1178600;3
2621400;1178800;2
2621400;1179300;3
2621400;1179500;3
2621400;1179700;3
2621400;1179900;3
2621500;1164300;2
2621500;1164600;2
2621500;1166400;1
2621500;1167000;3
2621500;1167100;2
2621500;1167300;3
2621500;1167400;1
2621500;1167600;1
2621500;1167800;2
2621500;1168400;2
2621500;1168500;1
2621500;1168800;4
2621500;1170400;4
2621800;1150100;4
2621800;1150600;4
2621800;1151300;4
2621800;1151800;4
2621800;1152000;4
2621800;1152100;4
2621800;1153000;4
2621800;1153300;4
2621800;1153800;4
2621800;1153900;4
2626000;1164400;3
2626000;1165400;3
2626000;1165800;2
2626000;1166100;3
2626000;1166400;2
2626000;1166700;2
2626000;1167000;2
2626000;1167200;2
2626000;1167400;4
2626000;1168300;4
2626000;1168600;4
2626000;1169000;4
2626000;1169800;4
2626000;1170300;1
2626000;1170700;3
2626000;1170800;3
2626000;1171100;2
2626000;1171200;2
2626000;1171300;1
2626000;1171900;3
2626000;1172100;3
2626000;1172400;3
2626000;1172700;3
2626000;1173100;2
2626100;1152000;4
2626100;1152600;4
2626100;1152800;2
2626100;1153500;2
2626100;1154100;2
2626100;1154300;2
2626100;1154600;2
2626100;1155200;2
2626100;1155400;2
2626100;1155700;4
2626100;1155900;4
2626100;1156300;4
2626100;1156700;2
2626100;1156800;2
2625100;1172700;3
2625100;1172900;3
2625100;1173400;3
2625100;1173600;3
2625100;1174000;3
2625100;1174100;3
2625100;1174300;3
2625100;1174700;2
2625100;1175200;4
2625100;1175600;4
2625100;1175700;4
2625100;1175800;4
2625100;1177100;3
2625100;1178300;2
2625100;1178700;2
2625100;1179000;3
2625100;1179200;3
2625200;1150300;4
2625200;1150400;4
2625200;1150600;4
2625200;1150700;4
2625200;1151100;4
2625200;1151400;4
2625200;1151900;4
2625200;1152300;2
2625200;1152600;4
2625200;1152700;2
2625200;1152900;4
2625200;1153200;2
2625200;1153300;2
2625200;1153500;2
2625200;1154400;3
2625200;1154500;3
2625200;1154800;3
2625200;1155100;2
2623000;1174300;3
2623000;1174800;1
2623000;1175500;2
2623000;1175700;3
2623000;1176200;2
2623000;1176600;2
2623000;1177300;3
2623000;1177400;3
2623000;1177900;3
2623100;1157900;3
2623100;1158100;3
2623100;1158200;3
2623100;1158500;1
2623100;1158700;2
2623100;1158800;2
2623100;1159100;3
2623100;1159200;3
2623100;1159600;4
2623100;1159900;4
2623100;1160000;4
2623100;1161000;2
2623100;1161700;2
2623100;1162800;3
2623100;1162900;3
2623100;1163400;3
2623100;1163500;3
2623100;1163700;3
2623100;1164000;2
2623100;1164800;3
2623100;1164900;3
2623100;1165000;3
2623100;1165200;3
2623100;1165400;2
2623100;1165800;3
2623100;1165900;3
2623100;1166300;2
2623100;1167600;2
2623100;1168000;4
2621500;1171500;4
2621500;1171600;4
2621500;1171700;4
2621500;1171800;4
2621500;1172800;4
2621500;1173000;4
2621500;1173100;1
2621500;1173200;3
2621500;1174200;2
2621500;1174300;2
2621600;1154200;4
2621600;1154800;4
2621600;1154900;4
2621600;1155600;4
2621600;1155700;3
2621600;1156600;3
2621600;1157100;1
2621600;1157200;3
2621600;1157400;3
2621600;1157800;2
2621600;1157900;3
2621600;1158000;3
2621600;1158300;3
2621600;1158500;3
2621600;1158600;3
2621600;1159200;2
2621600;1159300;2
2621600;1159600;4
2621600;1159700;2
2621600;1160000;2
2621600;1160100;2
2621600;1160200;3
2621600;1160500;2
2621600;1160600;2
2621600;1161100;3
2621600;1161200;3
2621600;1161300;3
2621600;1161500;2
2625800;1173000;3
2625800;1173100;2
2625800;1173300;2
2625800;1173600;4
2625800;1173900;3
2625800;1174400;3
2625800;1174500;3
2625800;1174800;2
2625800;1175700;3
2625800;1176200;4
2625800;1176300;4
2625800;1176600;4
2625800;1177700;3
2625800;1177800;4
2625800;1178600;3
2625800;1178800;2
2626100;1157600;2
2626100;1158700;2
2626100;1159100;2
2626100;1159700;2
2626100;1160000;2
2626100;1160800;2
2626100;1161000;2
2626100;1161800;4
2626100;1162100;4
2626100;1162400;3
2626200;1150000;4
2626200;1150100;4
2626200;1150500;4
2626200;1150800;4
2626200;1151000;4
2626200;1151200;4
2626200;1151500;4
2625200;1155700;3
2625200;1156700;2
2625200;1156800;2
2625200;1157200;2
2625200;1157900;3
2625200;1158000;3
2625200;1158100;3
2625200;1158600;3
2625200;1158800;2
2623500;1171600;3
2623500;1171700;3
2623500;1171900;2
2623500;1172100;2
2623500;1172800;3
2623500;1173000;3
2623500;1173100;3
2623500;1174600;2
2623500;1175300;2
2623500;1175400;2
2623500;1175900;2
2623500;1176000;3
2623500;1176400;2
2623500;1176700;2
2623500;1176800;2
2623500;1176900;3
2623500;1177600;3
2623500;1178000;3
2623200;1150100;4
2623200;1150800;4
2623200;1151600;4
2623200;1151700;4
2623200;1153200;2
2623200;1153300;2
2623200;1154000;4
2623200;1154400;2
2623200;1154500;2
2623200;1154600;2
2623200;1155100;3
2623200;1155400;3
2623200;1155700;2
2623200;1155800;2
2623200;1156100;4
2623200;1156200;2
2623200;1157000;3
2623200;1157700;3
2623200;1158000;3
2621600;1161900;3
2621600;1162100;3
2621600;1162300;3
2621600;1162600;3
2621600;1162800;3
2621600;1163000;3
2621600;1163200;3
2621600;1164000;2
2621700;1150400;2
2621700;1151000;4
2621700;1151300;4
2621700;1151500;4
2621700;1152100;4
2621700;1152300;4
2621700;1152800;4
2621700;1153200;4
2621700;1153500;4
2621700;1154100;2
2625800;1179100;3
2625800;1179500;3
2625800;1179800;3
2625800;1179900;3
2625900;1162500;2
2625900;1162800;3
2625900;1162900;3
2625900;1163900;3
2625900;1164000;3
2625900;1164100;3
2625900;1164200;2
2625900;1164300;4
2625900;1164400;3
2625900;1164900;3
2625900;1165400;3
2625900;1165500;3
2625900;1166900;1
2625900;1167400;4
2625900;1167500;4
2625900;1167700;4
2625900;1167900;4
2625900;1168300;4
2625900;1168500;4
2625900;1168800;4
2623400;1170500;4
2623400;1170600;4
2623400;1171600;3
2623400;1172000;3
2623400;1172200;3
2623400;1172600;3
2623400;1172800;3
2623400;1173000;3
2623400;1173100;3
2623400;1173900;3
2623400;1174600;2
2623400;1174700;2
2623400;1174800;2
2623400;1175700;3
2623400;1176100;2
2623500;1178200;2
2623500;1178600;3
2623500;1178700;3
2623500;1178800;3
2623500;1179000;4
2623500;1179300;3
2623500;1179600;2
